| time  |reset|ARegister|DRegister|PC[]|RAM64[16]|RAM64[17]|RAM64[18]|RAM64[19]|
| 374   |  0  |      18 |     -73 |  10|      27 |     351 |     100 |       0 |
| 375   |  0  |      16 |     -73 |  11|      27 |     351 |     100 |       0 |
| 376   |  0  |      16 |      27 |  12|      27 |     351 |     100 |       0 |
| 377   |  0  |      17 |      27 |  13|      27 |     351 |     100 |       0 |
| 378   |  0  |      17 |      27 |  14|      27 |     378 |     100 |       0 |
| 379   |  0  |      16 |      27 |  15|      27 |     378 |     100 |       0 |
| 380   |  0  |      16 |      27 |  16|      28 |     378 |     100 |       0 |
| 381   |  0  |       4 |      27 |  17|      28 |     378 |     100 |       0 |
| 382   |  0  |       4 |      27 |   4|      28 |     378 |     100 |       0 |
| 383   |  0  |      16 |      27 |   5|      28 |     378 |     100 |       0 |
| 384   |  0  |      16 |      28 |   6|      28 |     378 |     100 |       0 |
| 385   |  0  |      18 |      28 |   7|      28 |     378 |     100 |       0 |
| 386   |  0  |      18 |     -72 |   8|      28 |     378 |     100 |       0 |
| 387   |  0  |      18 |     -72 |   9|      28 |     378 |     100 |       0 |
| 388   |  0  |      18 |     -72 |  10|      28 |     378 |     100 |       0 |
| 389   |  0  |      16 |     -72 |  11|      28 |     378 |     100 |       0 |
| 390   |  0  |      16 |      28 |  12|      28 |     378 |     100 |       0 |
| 391   |  0  |      17 |      28 |  13|      28 |     378 |     100 |       0 |
| 392   |  0  |      17 |      28 |  14|      28 |     406 |     100 |       0 |
| 393   |  0  |      16 |      28 |  15|      28 |     406 |     100 |       0 |
| 394   |  0  |      16 |      28 |  16|      29 |     406 |     100 |       0 |
| 395   |  0  |       4 |      28 |  17|      29 |     406 |     100 |       0 |
| 396   |  0  |       4 |      28 |   4|      29 |     406 |     100 |       0 |
| 397   |  0  |      16 |      28 |   5|      29 |     406 |     100 |       0 |
| 398   |  0  |      16 |      29 |   6|      29 |     406 |     100 |       0 |
| 399   |  0  |      18 |      29 |   7|      29 |     406 |     100 |       0 |
| 400   |  0  |      18 |     -71 |   8|      29 |     406 |     100 |       0 |
| 401   |  0  |      18 |     -71 |   9|      29 |     406 |     100 |       0 |
| 402   |  0  |      18 |     -71 |  10|      29 |     406 |     100 |       0 |
| 403   |  0  |      16 |     -71 |  11|      29 |     406 |     100 |       0 |
| 404   |  0  |      16 |      29 |  12|      29 |     406 |     100 |       0 |
| 405   |  0  |      17 |      29 |  13|      29 |     406 |     100 |       0 |
| 406   |  0  |      17 |      29 |  14|      29 |     435 |     100 |       0 |
| 407   |  0  |      16 |      29 |  15|      29 |     435 |     100 |       0 |
| 408   |  0  |      16 |      29 |  16|      30 |     435 |     100 |       0 |
| 409   |  0  |       4 |      29 |  17|      30 |     435 |     100 |       0 |
| 410   |  0  |       4 |      29 |   4|      30 |     435 |     100 |       0 |
| 411   |  0  |      16 |      29 |   5|      30 |     435 |     100 |       0 |
| 412   |  0  |      16 |      30 |   6|      30 |     435 |     100 |       0 |
| 413   |  0  |      18 |      30 |   7|      30 |     435 |     100 |       0 |
| 414   |  0  |      18 |     -70 |   8|      30 |     435 |     100 |       0 |
| 415   |  0  |      18 |     -70 |   9|      30 |     435 |     100 |       0 |
| 416   |  0  |      18 |     -70 |  10|      30 |     435 |     100 |       0 |
| 417   |  0  |      16 |     -70 |  11|      30 |     435 |     100 |       0 |
| 418   |  0  |      16 |      30 |  12|      30 |     435 |     100 |       0 |
| 419   |  0  |      17 |      30 |  13|      30 |     435 |     100 |       0 |
| 420   |  0  |      17 |      30 |  14|      30 |     465 |     100 |       0 |
| 421   |  0  |      16 |      30 |  15|      30 |     465 |     100 |       0 |
| 422   |  0  |      16 |      30 |  16|      31 |     465 |     100 |       0 |
| 423   |  0  |       4 |      30 |  17|      31 |     465 |     100 |       0 |
| 424   |  0  |       4 |      30 |   4|      31 |     465 |     100 |       0 |
| 425   |  0  |      16 |      30 |   5|      31 |     465 |     100 |       0 |
| 426   |  0  |      16 |      31 |   6|      31 |     465 |     100 |       0 |
| 427   |  0  |      18 |      31 |   7|      31 |     465 |     100 |       0 |
| 428   |  0  |      18 |     -69 |   8|      31 |     465 |     100 |       0 |
| 429   |  0  |      18 |     -69 |   9|      31 |     465 |     100 |       0 |
| 430   |  0  |      18 |     -69 |  10|      31 |     465 |     100 |       0 |
| 431   |  0  |      16 |     -69 |  11|      31 |     465 |     100 |       0 |
| 432   |  0  |      16 |      31 |  12|      31 |     465 |     100 |       0 |
| 433   |  0  |      17 |      31 |  13|      31 |     465 |     100 |       0 |
| 434   |  0  |      17 |      31 |  14|      31 |     496 |     100 |       0 |
| 435   |  0  |      16 |      31 |  15|      31 |     496 |     100 |       0 |
| 436   |  0  |      16 |      31 |  16|      32 |     496 |     100 |       0 |
| 437   |  0  |       4 |      31 |  17|      32 |     496 |     100 |       0 |
| 438   |  0  |       4 |      31 |   4|      32 |     496 |     100 |       0 |
| 439   |  0  |      16 |      31 |   5|      32 |     496 |     100 |       0 |
| 440   |  0  |      16 |      32 |   6|      32 |     496 |     100 |       0 |
| 441   |  0  |      18 |      32 |   7|      32 |     496 |     100 |       0 |
| 442   |  0  |      18 |     -68 |   8|      32 |     496 |     100 |       0 |
| 443   |  0  |      18 |     -68 |   9|      32 |     496 |     100 |       0 |
| 444   |  0  |      18 |     -68 |  10|      32 |     496 |     100 |       0 |
| 445   |  0  |      16 |     -68 |  11|      32 |     496 |     100 |       0 |
| 446   |  0  |      16 |      32 |  12|      32 |     496 |     100 |       0 |
| 447   |  0  |      17 |      32 |  13|      32 |     496 |     100 |       0 |
| 448   |  0  |      17 |      32 |  14|      32 |     528 |     100 |       0 |
| 449   |  0  |      16 |      32 |  15|      32 |     528 |     100 |       0 |
| 450   |  0  |      16 |      32 |  16|      33 |     528 |     100 |       0 |
| 451   |  0  |       4 |      32 |  17|      33 |     528 |     100 |       0 |
| 452   |  0  |       4 |      32 |   4|      33 |     528 |     100 |       0 |
| 453   |  0  |      16 |      32 |   5|      33 |     528 |     100 |       0 |
| 454   |  0  |      16 |      33 |   6|      33 |     528 |     100 |       0 |
| 455   |  0  |      18 |      33 |   7|      33 |     528 |     100 |       0 |
| 456   |  0  |      18 |     -67 |   8|      33 |     528 |     100 |       0 |
| 457   |  0  |      18 |     -67 |   9|      33 |     528 |     100 |       0 |
| 458   |  0  |      18 |     -67 |  10|      33 |     528 |     100 |       0 |
| 459   |  0  |      16 |     -67 |  11|      33 |     528 |     100 |       0 |
| 460   |  0  |      16 |      33 |  12|      33 |     528 |     100 |       0 |
| 461   |  0  |      17 |      33 |  13|      33 |     528 |     100 |       0 |
| 462   |  0  |      17 |      33 |  14|      33 |     561 |     100 |       0 |
| 463   |  0  |      16 |      33 |  15|      33 |     561 |     100 |       0 |
| 464   |  0  |      16 |      33 |  16|      34 |     561 |     100 |       0 |
| 465   |  0  |       4 |      33 |  17|      34 |     561 |     100 |       0 |
| 466   |  0  |       4 |      33 |   4|      34 |     561 |     100 |       0 |
| 467   |  0  |      16 |      33 |   5|      34 |     561 |     100 |       0 |
| 468   |  0  |      16 |      34 |   6|      34 |     561 |     100 |       0 |
| 469   |  0  |      18 |      34 |   7|      34 |     561 |     100 |       0 |
| 470   |  0  |      18 |     -66 |   8|      34 |     561 |     100 |       0 |
| 471   |  0  |      18 |     -66 |   9|      34 |     561 |     100 |       0 |
| 472   |  0  |      18 |     -66 |  10|      34 |     561 |     100 |       0 |
| 473   |  0  |      16 |     -66 |  11|      34 |     561 |     100 |       0 |
| 474   |  0  |      16 |      34 |  12|      34 |     561 |     100 |       0 |
| 475   |  0  |      17 |      34 |  13|      34 |     561 |     100 |       0 |
| 476   |  0  |      17 |      34 |  14|      34 |     595 |     100 |       0 |
| 477   |  0  |      16 |      34 |  15|      34 |     595 |     100 |       0 |
| 478   |  0  |      16 |      34 |  16|      35 |     595 |     100 |       0 |
| 479   |  0  |       4 |      34 |  17|      35 |     595 |     100 |       0 |
| 480   |  0  |       4 |      34 |   4|      35 |     595 |     100 |       0 |
| 481   |  0  |      16 |      34 |   5|      35 |     595 |     100 |       0 |
| 482   |  0  |      16 |      35 |   6|      35 |     595 |     100 |       0 |
| 483   |  0  |      18 |      35 |   7|      35 |     595 |     100 |       0 |
| 484   |  0  |      18 |     -65 |   8|      35 |     595 |     100 |       0 |
| 485   |  0  |      18 |     -65 |   9|      35 |     595 |     100 |       0 |
| 486   |  0  |      18 |     -65 |  10|      35 |     595 |     100 |       0 |
| 487   |  0  |      16 |     -65 |  11|      35 |     595 |     100 |       0 |
| 488   |  0  |      16 |      35 |  12|      35 |     595 |     100 |       0 |
| 489   |  0  |      17 |      35 |  13|      35 |     595 |     100 |       0 |
| 490   |  0  |      17 |      35 |  14|      35 |     630 |     100 |       0 |
| 491   |  0  |      16 |      35 |  15|      35 |     630 |     100 |       0 |
| 492   |  0  |      16 |      35 |  16|      36 |     630 |     100 |       0 |
| 493   |  0  |       4 |      35 |  17|      36 |     630 |     100 |       0 |
| 494   |  0  |       4 |      35 |   4|      36 |     630 |     100 |       0 |
| 495   |  0  |      16 |      35 |   5|      36 |     630 |     100 |       0 |
| 496   |  0  |      16 |      36 |   6|      36 |     630 |     100 |       0 |
| 497   |  0  |      18 |      36 |   7|      36 |     630 |     100 |       0 |
| 498   |  0  |      18 |     -64 |   8|      36 |     630 |     100 |       0 |
| 499   |  0  |      18 |     -64 |   9|      36 |     630 |     100 |       0 |
| 500   |  0  |      18 |     -64 |  10|      36 |     630 |     100 |       0 |
| 501   |  0  |      16 |     -64 |  11|      36 |     630 |     100 |       0 |
| 502   |  0  |      16 |      36 |  12|      36 |     630 |     100 |       0 |
| 503   |  0  |      17 |      36 |  13|      36 |     630 |     100 |       0 |
| 504   |  0  |      17 |      36 |  14|      36 |     666 |     100 |       0 |
| 505   |  0  |      16 |      36 |  15|      36 |     666 |     100 |       0 |
| 506   |  0  |      16 |      36 |  16|      37 |     666 |     100 |       0 |
| 507   |  0  |       4 |      36 |  17|      37 |     666 |     100 |       0 |
| 508   |  0  |       4 |      36 |   4|      37 |     666 |     100 |       0 |
| 509   |  0  |      16 |      36 |   5|      37 |     666 |     100 |       0 |
| 510   |  0  |      16 |      37 |   6|      37 |     666 |     100 |       0 |
| 511   |  0  |      18 |      37 |   7|      37 |     666 |     100 |       0 |
| 512   |  0  |      18 |     -63 |   8|      37 |     666 |     100 |       0 |
| 513   |  0  |      18 |     -63 |   9|      37 |     666 |     100 |       0 |
| 514   |  0  |      18 |     -63 |  10|      37 |     666 |     100 |       0 |
| 515   |  0  |      16 |     -63 |  11|      37 |     666 |     100 |       0 |
| 516   |  0  |      16 |      37 |  12|      37 |     666 |     100 |       0 |
| 517   |  0  |      17 |      37 |  13|      37 |     666 |     100 |       0 |
| 518   |  0  |      17 |      37 |  14|      37 |     703 |     100 |       0 |
| 519   |  0  |      16 |      37 |  15|      37 |     703 |     100 |       0 |
| 520   |  0  |      16 |      37 |  16|      38 |     703 |     100 |       0 |
| 521   |  0  |       4 |      37 |  17|      38 |     703 |     100 |       0 |
| 522   |  0  |       4 |      37 |   4|      38 |     703 |     100 |       0 |
| 523   |  0  |      16 |      37 |   5|      38 |     703 |     100 |       0 |
| 524   |  0  |      16 |      38 |   6|      38 |     703 |     100 |       0 |
| 525   |  0  |      18 |      38 |   7|      38 |     703 |     100 |       0 |
| 526   |  0  |      18 |     -62 |   8|      38 |     703 |     100 |       0 |
| 527   |  0  |      18 |     -62 |   9|      38 |     703 |     100 |       0 |
| 528   |  0  |      18 |     -62 |  10|      38 |     703 |     100 |       0 |
| 529   |  0  |      16 |     -62 |  11|      38 |     703 |     100 |       0 |
| 530   |  0  |      16 |      38 |  12|      38 |     703 |     100 |       0 |
| 531   |  0  |      17 |      38 |  13|      38 |     703 |     100 |       0 |
| 532   |  0  |      17 |      38 |  14|      38 |     741 |     100 |       0 |
| 533   |  0  |      16 |      38 |  15|      38 |     741 |     100 |       0 |
| 534   |  0  |      16 |      38 |  16|      39 |     741 |     100 |       0 |
| 535   |  0  |       4 |      38 |  17|      39 |     741 |     100 |       0 |
| 536   |  0  |       4 |      38 |   4|      39 |     741 |     100 |       0 |
| 537   |  0  |      16 |      38 |   5|      39 |     741 |     100 |       0 |
| 538   |  0  |      16 |      39 |   6|      39 |     741 |     100 |       0 |
| 539   |  0  |      18 |      39 |   7|      39 |     741 |     100 |       0 |
| 540   |  0  |      18 |     -61 |   8|      39 |     741 |     100 |       0 |
| 541   |  0  |      18 |     -61 |   9|      39 |     741 |     100 |       0 |
| 542   |  0  |      18 |     -61 |  10|      39 |     741 |     100 |       0 |
| 543   |  0  |      16 |     -61 |  11|      39 |     741 |     100 |       0 |
| 544   |  0  |      16 |      39 |  12|      39 |     741 |     100 |       0 |
| 545   |  0  |      17 |      39 |  13|      39 |     741 |     100 |       0 |
| 546   |  0  |      17 |      39 |  14|      39 |     780 |     100 |       0 |
| 547   |  0  |      16 |      39 |  15|      39 |     780 |     100 |       0 |
| 548   |  0  |      16 |      39 |  16|      40 |     780 |     100 |       0 |
| 549   |  0  |       4 |      39 |  17|      40 |     780 |     100 |       0 |
| 550   |  0  |       4 |      39 |   4|      40 |     780 |     100 |       0 |
| 551   |  0  |      16 |      39 |   5|      40 |     780 |     100 |       0 |
| 552   |  0  |      16 |      40 |   6|      40 |     780 |     100 |       0 |
| 553   |  0  |      18 |      40 |   7|      40 |     780 |     100 |       0 |
| 554   |  0  |      18 |     -60 |   8|      40 |     780 |     100 |       0 |
| 555   |  0  |      18 |     -60 |   9|      40 |     780 |     100 |       0 |
| 556   |  0  |      18 |     -60 |  10|      40 |     780 |     100 |       0 |
| 557   |  0  |      16 |     -60 |  11|      40 |     780 |     100 |       0 |
| 558   |  0  |      16 |      40 |  12|      40 |     780 |     100 |       0 |
| 559   |  0  |      17 |      40 |  13|      40 |     780 |     100 |       0 |
| 560   |  0  |      17 |      40 |  14|      40 |     820 |     100 |       0 |
| 561   |  0  |      16 |      40 |  15|      40 |     820 |     100 |       0 |
| 562   |  0  |      16 |      40 |  16|      41 |     820 |     100 |       0 |
| 563   |  0  |       4 |      40 |  17|      41 |     820 |     100 |       0 |
| 564   |  0  |       4 |      40 |   4|      41 |     820 |     100 |       0 |
| 565   |  0  |      16 |      40 |   5|      41 |     820 |     100 |       0 |
| 566   |  0  |      16 |      41 |   6|      41 |     820 |     100 |       0 |
| 567   |  0  |      18 |      41 |   7|      41 |     820 |     100 |       0 |
| 568   |  0  |      18 |     -59 |   8|      41 |     820 |     100 |       0 |
| 569   |  0  |      18 |     -59 |   9|      41 |     820 |     100 |       0 |
| 570   |  0  |      18 |     -59 |  10|      41 |     820 |     100 |       0 |
| 571   |  0  |      16 |     -59 |  11|      41 |     820 |     100 |       0 |
| 572   |  0  |      16 |      41 |  12|      41 |     820 |     100 |       0 |
| 573   |  0  |      17 |      41 |  13|      41 |     820 |     100 |       0 |
| 574   |  0  |      17 |      41 |  14|      41 |     861 |     100 |       0 |
| 575   |  0  |      16 |      41 |  15|      41 |     861 |     100 |       0 |
| 576   |  0  |      16 |      41 |  16|      42 |     861 |     100 |       0 |
| 577   |  0  |       4 |      41 |  17|      42 |     861 |     100 |       0 |
| 578   |  0  |       4 |      41 |   4|      42 |     861 |     100 |       0 |
| 579   |  0  |      16 |      41 |   5|      42 |     861 |     100 |       0 |
| 580   |  0  |      16 |      42 |   6|      42 |     861 |     100 |       0 |
| 581   |  0  |      18 |      42 |   7|      42 |     861 |     100 |       0 |
| 582   |  0  |      18 |     -58 |   8|      42 |     861 |     100 |       0 |
| 583   |  0  |      18 |     -58 |   9|      42 |     861 |     100 |       0 |
| 584   |  0  |      18 |     -58 |  10|      42 |     861 |     100 |       0 |
| 585   |  0  |      16 |     -58 |  11|      42 |     861 |     100 |       0 |
| 586   |  0  |      16 |      42 |  12|      42 |     861 |     100 |       0 |
| 587   |  0  |      17 |      42 |  13|      42 |     861 |     100 |       0 |
| 588   |  0  |      17 |      42 |  14|      42 |     903 |     100 |       0 |
| 589   |  0  |      16 |      42 |  15|      42 |     903 |     100 |       0 |
| 590   |  0  |      16 |      42 |  16|      43 |     903 |     100 |       0 |
| 591   |  0  |       4 |      42 |  17|      43 |     903 |     100 |       0 |
| 592   |  0  |       4 |      42 |   4|      43 |     903 |     100 |       0 |
| 593   |  0  |      16 |      42 |   5|      43 |     903 |     100 |       0 |
| 594   |  0  |      16 |      43 |   6|      43 |     903 |     100 |       0 |
| 595   |  0  |      18 |      43 |   7|      43 |     903 |     100 |       0 |
| 596   |  0  |      18 |     -57 |   8|      43 |     903 |     100 |       0 |
| 597   |  0  |      18 |     -57 |   9|      43 |     903 |     100 |       0 |
| 598   |  0  |      18 |     -57 |  10|      43 |     903 |     100 |       0 |
| 599   |  0  |      16 |     -57 |  11|      43 |     903 |     100 |       0 |
| 600   |  0  |      16 |      43 |  12|      43 |     903 |     100 |       0 |
| 601   |  0  |      17 |      43 |  13|      43 |     903 |     100 |       0 |
| 602   |  0  |      17 |      43 |  14|      43 |     946 |     100 |       0 |
| 603   |  0  |      16 |      43 |  15|      43 |     946 |     100 |       0 |
| 604   |  0  |      16 |      43 |  16|      44 |     946 |     100 |       0 |
| 605   |  0  |       4 |      43 |  17|      44 |     946 |     100 |       0 |
| 606   |  0  |       4 |      43 |   4|      44 |     946 |     100 |       0 |
| 607   |  0  |      16 |      43 |   5|      44 |     946 |     100 |       0 |
| 608   |  0  |      16 |      44 |   6|      44 |     946 |     100 |       0 |
| 609   |  0  |      18 |      44 |   7|      44 |     946 |     100 |       0 |
| 610   |  0  |      18 |     -56 |   8|      44 |     946 |     100 |       0 |
| 611   |  0  |      18 |     -56 |   9|      44 |     946 |     100 |       0 |
| 612   |  0  |      18 |     -56 |  10|      44 |     946 |     100 |       0 |
| 613   |  0  |      16 |     -56 |  11|      44 |     946 |     100 |       0 |
| 614   |  0  |      16 |      44 |  12|      44 |     946 |     100 |       0 |
| 615   |  0  |      17 |      44 |  13|      44 |     946 |     100 |       0 |
| 616   |  0  |      17 |      44 |  14|      44 |     990 |     100 |       0 |
| 617   |  0  |      16 |      44 |  15|      44 |     990 |     100 |       0 |
| 618   |  0  |      16 |      44 |  16|      45 |     990 |     100 |       0 |
| 619   |  0  |       4 |      44 |  17|      45 |     990 |     100 |       0 |
| 620   |  0  |       4 |      44 |   4|      45 |     990 |     100 |       0 |
| 621   |  0  |      16 |      44 |   5|      45 |     990 |     100 |       0 |
| 622   |  0  |      16 |      45 |   6|      45 |     990 |     100 |       0 |
| 623   |  0  |      18 |      45 |   7|      45 |     990 |     100 |       0 |
| 624   |  0  |      18 |     -55 |   8|      45 |     990 |     100 |       0 |
| 625   |  0  |      18 |     -55 |   9|      45 |     990 |     100 |       0 |
| 626   |  0  |      18 |     -55 |  10|      45 |     990 |     100 |       0 |
| 627   |  0  |      16 |     -55 |  11|      45 |     990 |     100 |       0 |
| 628   |  0  |      16 |      45 |  12|      45 |     990 |     100 |       0 |
| 629   |  0  |      17 |      45 |  13|      45 |     990 |     100 |       0 |
| 630   |  0  |      17 |      45 |  14|      45 |    1035 |     100 |       0 |
| 631   |  0  |      16 |      45 |  15|      45 |    1035 |     100 |       0 |
| 632   |  0  |      16 |      45 |  16|      46 |    1035 |     100 |       0 |
| 633   |  0  |       4 |      45 |  17|      46 |    1035 |     100 |       0 |
| 634   |  0  |       4 |      45 |   4|      46 |    1035 |     100 |       0 |
| 635   |  0  |      16 |      45 |   5|      46 |    1035 |     100 |       0 |
| 636   |  0  |      16 |      46 |   6|      46 |    1035 |     100 |       0 |
| 637   |  0  |      18 |      46 |   7|      46 |    1035 |     100 |       0 |
| 638   |  0  |      18 |     -54 |   8|      46 |    1035 |     100 |       0 |
| 639   |  0  |      18 |     -54 |   9|      46 |    1035 |     100 |       0 |
| 640   |  0  |      18 |     -54 |  10|      46 |    1035 |     100 |       0 |
| 641   |  0  |      16 |     -54 |  11|      46 |    1035 |     100 |       0 |
| 642   |  0  |      16 |      46 |  12|      46 |    1035 |     100 |       0 |
| 643   |  0  |      17 |      46 |  13|      46 |    1035 |     100 |       0 |
| 644   |  0  |      17 |      46 |  14|      46 |    1081 |     100 |       0 |
| 645   |  0  |      16 |      46 |  15|      46 |    1081 |     100 |       0 |
| 646   |  0  |      16 |      46 |  16|      47 |    1081 |     100 |       0 |
| 647   |  0  |       4 |      46 |  17|      47 |    1081 |     100 |       0 |
| 648   |  0  |       4 |      46 |   4|      47 |    1081 |     100 |       0 |
| 649   |  0  |      16 |      46 |   5|      47 |    1081 |     100 |       0 |
| 650   |  0  |      16 |      47 |   6|      47 |    1081 |     100 |       0 |
| 651   |  0  |      18 |      47 |   7|      47 |    1081 |     100 |       0 |
| 652   |  0  |      18 |     -53 |   8|      47 |    1081 |     100 |       0 |
| 653   |  0  |      18 |     -53 |   9|      47 |    1081 |     100 |       0 |
| 654   |  0  |      18 |     -53 |  10|      47 |    1081 |     100 |       0 |
| 655   |  0  |      16 |     -53 |  11|      47 |    1081 |     100 |       0 |
| 656   |  0  |      16 |      47 |  12|      47 |    1081 |     100 |       0 |
| 657   |  0  |      17 |      47 |  13|      47 |    1081 |     100 |       0 |
| 658   |  0  |      17 |      47 |  14|      47 |    1128 |     100 |       0 |
| 659   |  0  |      16 |      47 |  15|      47 |    1128 |     100 |       0 |
| 660   |  0  |      16 |      47 |  16|      48 |    1128 |     100 |       0 |
| 661   |  0  |       4 |      47 |  17|      48 |    1128 |     100 |       0 |
| 662   |  0  |       4 |      47 |   4|      48 |    1128 |     100 |       0 |
| 663   |  0  |      16 |      47 |   5|      48 |    1128 |     100 |       0 |
| 664   |  0  |      16 |      48 |   6|      48 |    1128 |     100 |       0 |
| 665   |  0  |      18 |      48 |   7|      48 |    1128 |     100 |       0 |
| 666   |  0  |      18 |     -52 |   8|      48 |    1128 |     100 |       0 |
| 667   |  0  |      18 |     -52 |   9|      48 |    1128 |     100 |       0 |
| 668   |  0  |      18 |     -52 |  10|      48 |    1128 |     100 |       0 |
| 669   |  0  |      16 |     -52 |  11|      48 |    1128 |     100 |       0 |
| 670   |  0  |      16 |      48 |  12|      48 |    1128 |     100 |       0 |
| 671   |  0  |      17 |      48 |  13|      48 |    1128 |     100 |       0 |
| 672   |  0  |      17 |      48 |  14|      48 |    1176 |     100 |       0 |
| 673   |  0  |      16 |      48 |  15|      48 |    1176 |     100 |       0 |
| 674   |  0  |      16 |      48 |  16|      49 |    1176 |     100 |       0 |
| 675   |  0  |       4 |      48 |  17|      49 |    1176 |     100 |       0 |
| 676   |  0  |       4 |      48 |   4|      49 |    1176 |     100 |       0 |
| 677   |  0  |      16 |      48 |   5|      49 |    1176 |     100 |       0 |
| 678   |  0  |      16 |      49 |   6|      49 |    1176 |     100 |       0 |
| 679   |  0  |      18 |      49 |   7|      49 |    1176 |     100 |       0 |
| 680   |  0  |      18 |     -51 |   8|      49 |    1176 |     100 |       0 |
| 681   |  0  |      18 |     -51 |   9|      49 |    1176 |     100 |       0 |
| 682   |  0  |      18 |     -51 |  10|      49 |    1176 |     100 |       0 |
| 683   |  0  |      16 |     -51 |  11|      49 |    1176 |     100 |       0 |
| 684   |  0  |      16 |      49 |  12|      49 |    1176 |     100 |       0 |
| 685   |  0  |      17 |      49 |  13|      49 |    1176 |     100 |       0 |
| 686   |  0  |      17 |      49 |  14|      49 |    1225 |     100 |       0 |
| 687   |  0  |      16 |      49 |  15|      49 |    1225 |     100 |       0 |
| 688   |  0  |      16 |      49 |  16|      50 |    1225 |     100 |       0 |
| 689   |  0  |       4 |      49 |  17|      50 |    1225 |     100 |       0 |
| 690   |  0  |       4 |      49 |   4|      50 |    1225 |     100 |       0 |
| 691   |  0  |      16 |      49 |   5|      50 |    1225 |     100 |       0 |
| 692   |  0  |      16 |      50 |   6|      50 |    1225 |     100 |       0 |
| 693   |  0  |      18 |      50 |   7|      50 |    1225 |     100 |       0 |
| 694   |  0  |      18 |     -50 |   8|      50 |    1225 |     100 |       0 |
| 695   |  0  |      18 |     -50 |   9|      50 |    1225 |     100 |       0 |
| 696   |  0  |      18 |     -50 |  10|      50 |    1225 |     100 |       0 |
| 697   |  0  |      16 |     -50 |  11|      50 |    1225 |     100 |       0 |
| 698   |  0  |      16 |      50 |  12|      50 |    1225 |     100 |       0 |
| 699   |  0  |      17 |      50 |  13|      50 |    1225 |     100 |       0 |
| 700   |  0  |      17 |      50 |  14|      50 |    1275 |     100 |       0 |
| 701   |  0  |      16 |      50 |  15|      50 |    1275 |     100 |       0 |
| 702   |  0  |      16 |      50 |  16|      51 |    1275 |     100 |       0 |
| 703   |  0  |       4 |      50 |  17|      51 |    1275 |     100 |       0 |
| 704   |  0  |       4 |      50 |   4|      51 |    1275 |     100 |       0 |
| 705   |  0  |      16 |      50 |   5|      51 |    1275 |     100 |       0 |
| 706   |  0  |      16 |      51 |   6|      51 |    1275 |     100 |       0 |
| 707   |  0  |      18 |      51 |   7|      51 |    1275 |     100 |       0 |
| 708   |  0  |      18 |     -49 |   8|      51 |    1275 |     100 |       0 |
| 709   |  0  |      18 |     -49 |   9|      51 |    1275 |     100 |       0 |
| 710   |  0  |      18 |     -49 |  10|      51 |    1275 |     100 |       0 |
| 711   |  0  |      16 |     -49 |  11|      51 |    1275 |     100 |       0 |
| 712   |  0  |      16 |      51 |  12|      51 |    1275 |     100 |       0 |
| 713   |  0  |      17 |      51 |  13|      51 |    1275 |     100 |       0 |
| 714   |  0  |      17 |      51 |  14|      51 |    1326 |     100 |       0 |
| 715   |  0  |      16 |      51 |  15|      51 |    1326 |     100 |       0 |
| 716   |  0  |      16 |      51 |  16|      52 |    1326 |     100 |       0 |
| 717   |  0  |       4 |      51 |  17|      52 |    1326 |     100 |       0 |
| 718   |  0  |       4 |      51 |   4|      52 |    1326 |     100 |       0 |
| 719   |  0  |      16 |      51 |   5|      52 |    1326 |     100 |       0 |
| 720   |  0  |      16 |      52 |   6|      52 |    1326 |     100 |       0 |
| 721   |  0  |      18 |      52 |   7|      52 |    1326 |     100 |       0 |
| 722   |  0  |      18 |     -48 |   8|      52 |    1326 |     100 |       0 |
| 723   |  0  |      18 |     -48 |   9|      52 |    1326 |     100 |       0 |
| 724   |  0  |      18 |     -48 |  10|      52 |    1326 |     100 |       0 |
| 725   |  0  |      16 |     -48 |  11|      52 |    1326 |     100 |       0 |
| 726   |  0  |      16 |      52 |  12|      52 |    1326 |     100 |       0 |
| 727   |  0  |      17 |      52 |  13|      52 |    1326 |     100 |       0 |
| 728   |  0  |      17 |      52 |  14|      52 |    1378 |     100 |       0 |
| 729   |  0  |      16 |      52 |  15|      52 |    1378 |     100 |       0 |
| 730   |  0  |      16 |      52 |  16|      53 |    1378 |     100 |       0 |
| 731   |  0  |       4 |      52 |  17|      53 |    1378 |     100 |       0 |
| 732   |  0  |       4 |      52 |   4|      53 |    1378 |     100 |       0 |
| 733   |  0  |      16 |      52 |   5|      53 |    1378 |     100 |       0 |
| 734   |  0  |      16 |      53 |   6|      53 |    1378 |     100 |       0 |
| 735   |  0  |      18 |      53 |   7|      53 |    1378 |     100 |       0 |
| 736   |  0  |      18 |     -47 |   8|      53 |    1378 |     100 |       0 |
| 737   |  0  |      18 |     -47 |   9|      53 |    1378 |     100 |       0 |
| 738   |  0  |      18 |     -47 |  10|      53 |    1378 |     100 |       0 |
| 739   |  0  |      16 |     -47 |  11|      53 |    1378 |     100 |       0 |
| 740   |  0  |      16 |      53 |  12|      53 |    1378 |     100 |       0 |
| 741   |  0  |      17 |      53 |  13|      53 |    1378 |     100 |       0 |
| 742   |  0  |      17 |      53 |  14|      53 |    1431 |     100 |       0 |
| 743   |  0  |      16 |      53 |  15|      53 |    1431 |     100 |       0 |
